R_ohm,L_H,C_F,f0_Hz,Q,BW_Hz
1000.0,0.0036,3.3e-08,14601.98544874373,0.3302891295379082,44209.70641441538
1000.0,0.0036,3.6e-08,13980.336695690843,0.31622776601683794,44209.70641441537
1000.0,0.0036,3.9e-08,13431.873027926924,0.3038218101251,44209.70641441538
1000.0,0.0036,4.3e-08,12791.888153167823,0.28934569330224724,44209.70641441538
1000.0,0.0036,4.7e-08,12235.450159527889,0.27675936240866555,44209.70641441537
1000.0,0.0036,5.1e-08,11745.832225789107,0.2656844656620286,44209.70641441538
1000.0,0.0036,5.6e-08,11209.206442932524,0.25354627641855493,44209.706414415385
1000.0,0.0036,6.2e-08,10653.027215148964,0.24096579867074966,44209.70641441537
1000.0,0.0036,6.8e-08,10172.189096123284,0.23008949665421113,44209.70641441538
1000.0,0.0036,7.5e-08,9685.861385542454,0.21908902300206645,44209.70641441537
1000.0,0.0036,8.2e-08,9263.219498071903,0.20952908873087345,44209.70641441537
1000.0,0.0036,9.1e-08,8793.224982215832,0.19889806323953876,44209.70641441538
1000.0,0.0036,1e-07,8388.202017414507,0.18973665961010275,44209.706414415385
1000.0,0.0039,1e-08,25485.187206258906,0.6244997998398398,40808.95976715265
1000.0,0.0039,1.1e-08,24299.172581088264,0.5954371961386478,40808.95976715266
1000.0,0.0039,1.2e-08,23264.686525183446,0.570087712549569,40808.95976715265
1000.0,0.0039,1.3e-08,22351.98781279028,0.5477225575051662,40808.95976715265
1000.0,0.0039,1.5e-08,20808.568218213422,0.5099019513592785,40808.95976715264
1000.0,0.0039,1.6e-08,20147.809541890383,0.49371044145328746,40808.95976715265
1000.0,0.0039,1.8e-08,18995.537004167625,0.4654746681256314,40808.95976715266
1000.0,0.0039,2e-08,18020.748693354315,0.44158804331639234,40808.95976715264
1000.0,0.0039,2.2e-08,17182.109709309734,0.42103767916034224,40808.95976715266
1000.0,0.0039,2.4e-08,16450.617604136514,0.40311288741492746,40808.95976715266
1000.0,0.0039,2.7e-08,15509.791016788964,0.38005847503304596,40808.95976715266
1000.0,0.0039,3e-08,14713.879693881589,0.3605551275463989,40808.95976715266
1000.0,0.0039,3.3e-08,14029.133830776484,0.3437758254761643,40808.95976715266
1000.0,0.0039,3.6e-08,13431.873027926924,0.32914029430219166,40808.95976715266
1000.0,0.0039,3.9e-08,12904.926180637702,0.31622776601683794,40808.95976715265
1000.0,0.0039,4.3e-08,12290.048601887576,0.3011605459196218,40808.95976715266
1000.0,0.0039,4.7e-08,11755.44027011616,0.28806027738002216,40808.95976715266
1000.0,0.0039,5.1e-08,11285.030575319443,0.27653315937748607,40808.95976715266
1000.0,0.0039,5.6e-08,10769.457199961236,0.2638993314558738,40808.95976715265
1000.0,0.0039,6.2e-08,10235.097482382916,0.2508051550635505,40808.95976715266
1000.0,0.0039,6.8e-08,9773.123160710755,0.2394847410096739,40808.95976715265
1000.0,0.0039,7.5e-08,9305.874610073379,0.22803508501982758,40808.95976715266
1000.0,0.0039,8.2e-08,8899.81341910524,0.2180847899550908,40808.95976715266
1000.0,0.0039,9.1e-08,8448.257294369949,0.20701966780270625,40808.959767152664
1000.0,0.0039,1e-07,8059.123816756154,0.19748417658131498,40808.95976715266
1000.0,0.0043,1e-08,24270.901282881096,0.6557438524302001,37012.777463231476
1000.0,0.0043,1.1e-08,23141.39638049998,0.6252272314199782,37012.777463231476
1000.0,0.0043,1.2e-08,22156.20020602508,0.5986094998689323,37012.777463231476
1000.0,0.0043,1.3e-08,21286.988605960127,0.5751254043851921,37012.777463231476
1000.0,0.0043,1.5e-08,19817.107913506778,0.5354126134736337,37012.77746323148
1000.0,0.0043,1.6e-08,19187.832229751737,0.5184110338331931,37012.77746323147
1000.0,0.0043,1.8e-08,18090.46171456966,0.48876260995383936,37012.777463231476
1000.0,0.0043,2e-08,17162.1188826345,0.4636809247747852,37012.777463231476
1000.0,0.0043,2.2e-08,16363.438306777362,0.4421024151195574,37012.777463231476
1000.0,0.0043,2.4e-08,15666.799411007118,0.4232808366400098,37012.77746323147
1000.0,0.0043,2.7e-08,14770.800137350056,0.3990729999126216,37012.777463231476
1000.0,0.0043,3e-08,14012.811389146234,0.37859388972001823,37012.777463231476
1000.0,0.0043,3.3e-08,13360.691429705494,0.36097511036500884,37012.777463231476
1000.0,0.0043,3.6e-08,12791.888153167823,0.3456073558887954,37012.77746323147
1000.0,0.0043,3.9e-08,12290.048601887576,0.33204880703958306,37012.777463231476
1000.0,0.0043,4.3e-08,11704.467931276055,0.31622776601683794,37012.77746323147
1000.0,0.0043,4.7e-08,11195.331940223055,0.3024720841699737,37012.777463231476
1000.0,0.0043,5.1e-08,10747.335730796847,0.29036825840679636,37012.77746323148
1000.0,0.0043,5.6e-08,10256.327742661386,0.27710235344672607,37012.777463231476
1000.0,0.0043,6.2e-08,9747.428520147276,0.2633530685404623,37012.77746323147
1000.0,0.0043,6.8e-08,9307.465765870264,0.25146628823293005,37012.777463231476
1000.0,0.0043,7.5e-08,8862.480082410033,0.23944379994757295,37012.77746323147
1000.0,0.0043,8.2e-08,8475.766380798439,0.2289956864009536,37012.777463231476
1000.0,0.0043,9.1e-08,8045.725430405143,0.21737697038266784,37012.77746323147
1000.0,0.0043,1e-07,7675.132891900694,0.2073644135332772,37012.777463231476
1000.0,0.0047,1e-08,23215.134420947204,0.6855654600401044,33862.75384933943
1000.0,0.0047,1.1e-08,22134.7621746808,0.6536610186271836,33862.75384933944
1000.0,0.0047,1.2e-08,21192.42132977903,0.6258327785172862,33862.75384933944
1000.0,0.0047,1.3e-08,20361.019813182393,0.6012806844880864,33862.75384933943
1000.0,0.0047,1.5e-08,18955.077880480956,0.5597618541248889,33862.753849339424
1000.0,0.0047,1.6e-08,18353.17523929183,0.54198708471697,33862.75384933943
1000.0,0.0047,1.8e-08,17303.53955734439,0.510990323891863,33862.75384933943
1000.0,0.0047,2e-08,16415.578975209002,0.48476798574163293,33862.75384933943
1000.0,0.0047,2.2e-08,15651.640433668284,0.4622081388685877,33862.75384933944
1000.0,0.0047,2.4e-08,14985.304832049182,0.4425306015783918,33862.75384933943
1000.0,0.0047,2.7e-08,14128.280886519353,0.4172218523448575,33862.75384933944
1000.0,0.0047,3e-08,13403.264107207217,0.39581140290126393,33862.75384933943
1000.0,0.0047,3.3e-08,12779.510900000307,0.3773913650631694,33862.753849339446
1000.0,0.0047,3.6e-08,12235.450159527889,0.36132472314464664,33862.75384933944
1000.0,0.0047,3.9e-08,11755.440270116158,0.34714956504771904,33862.75384933943
1000.0,0.0047,4.3e-08,11195.331940223055,0.3306090222322968,33862.75384933943
1000.0,0.0047,4.7e-08,10708.343000954688,0.31622776601683794,33862.75384933943
1000.0,0.0047,5.1e-08,10279.834306502542,0.3035734882118299,33862.75384933943
1000.0,0.0047,5.6e-08,9810.184814978984,0.28970428272390353,33862.75384933943
1000.0,0.0047,6.2e-08,9323.422344987257,0.2753297143660728,33862.75384933943
1000.0,0.0047,6.8e-08,8902.597656125989,0.26290235270690054,33862.75384933943
1000.0,0.0047,7.5e-08,8476.96853191161,0.2503331114069145,33862.75384933943
1000.0,0.0047,8.2e-08,8107.076599976335,0.23940984351260852,33862.75384933943
1000.0,0.0047,9.1e-08,7695.742123619917,0.22726273704316696,33862.75384933943
1000.0,0.0047,1e-07,7341.2700957167335,0.21679483388678802,33862.75384933943
1000.0,0.0051,1e-08,22286.149708619232,0.7141428428542851,31206.851586646142
1000.0,0.0051,1.1e-08,21249.010005494998,0.6809084840390548,31206.851586646146
1000.0,0.0051,1.2e-08,20344.37819224656,0.6519202405202649,31206.85158664614
1000.0,0.0051,1.3e-08,19546.24632142151,0.6263447072560703,31206.851586646142
1000.0,0.0051,1.5e-08,18196.565039131045,0.5830951894845301,31206.85158664615
1000.0,0.0051,1.6e-08,17618.748338683657,0.5645794895318107,31206.851586646146
1000.0,0.0051,1.8e-08,16611.115235069912,0.5322906474223771,31206.851586646146
1000.0,0.0051,2e-08,15758.687585503258,0.5049752469181039,31206.851586646142
1000.0,0.0051,2.2e-08,15025.31906838631,0.4814750064314677,31206.851586646146
1000.0,0.0051,2.4e-08,14385.647778761258,0.4609772228646444,31206.85158664614
1000.0,0.0051,2.7e-08,13562.918794831043,0.4346134936801766,31206.851586646142
1000.0,0.0051,3e-08,12866.914533471612,0.41231056256176607,31206.851586646142
1000.0,0.0051,3.3e-08,12268.121646685588,0.3931226965534482,31206.851586646146
1000.0,0.0051,3.6e-08,11745.832225789107,0.3763863263545405,31206.851586646146
1000.0,0.0051,3.9e-08,11285.03057531944,0.3616202853397895,31206.851586646142
1000.0,0.0051,4.3e-08,10747.335730796847,0.3443902599708515,31206.85158664615
1000.0,0.0051,4.7e-08,10279.834306502542,0.3294095297617729,31206.851586646142
1000.0,0.0051,5.1e-08,9868.472961664125,0.31622776601683794,31206.851586646146
1000.0,0.0051,5.6e-08,9417.617123878115,0.3017804310611087,31206.85158664614
1000.0,0.0051,6.2e-08,8950.33310638888,0.28680666748897077,31206.851586646142
1000.0,0.0051,6.8e-08,8546.348281360988,0.2738612787525831,31206.85158664614
1000.0,0.0051,7.5e-08,8137.751276898625,0.260768096208106,31206.85158664614
1000.0,0.0051,8.2e-08,7782.661066278014,0.24938949847822284,31206.851586646142
1000.0,0.0051,9.1e-08,7387.786690184627,0.2367360472001593,31206.851586646142
1000.0,0.0051,1e-07,7047.499335473464,0.22583179581272433,31206.851586646142
1000.0,0.0056,1e-08,21267.973873620587,0.7483314773547882,28420.525552124167
1000.0,0.0056,1.1e-08,20278.217437549898,0.7135060680126758,28420.52555212417
1000.0,0.0056,1.2e-08,19414.91507168754,0.6831300510639733,28420.52555212417
1000.0,0.0056,1.3e-08,18653.24704027132,0.6563301233138935,28420.52555212417
1000.0,0.0056,1.5e-08,17365.227951071418,0.6110100926607787,28420.52555212417
1000.0,0.0056,1.6e-08,16813.80966439878,0.5916079783099616,28420.525552124163
1000.0,0.0056,1.8e-08,15852.211775035055,0.5577733510227171,28420.52555212417
1000.0,0.0056,2e-08,15038.728548135443,0.5291502622129182,28420.525552124167
1000.0,0.0056,2.2e-08,14338.865060466826,0.504524979109513,28420.525552124167
1000.0,0.0056,2.4e-08,13728.418103351163,0.483045891539648,28420.525552124163
1000.0,0.0056,2.7e-08,12943.27671445836,0.4554200340426488,28420.52555212417
1000.0,0.0056,3e-08,12279.070441052774,0.43204937989385733,28420.525552124167
1000.0,0.0056,3.3e-08,11707.634296255195,0.41194292043554975,28420.52555212417
1000.0,0.0056,3.6e-08,11209.206442932524,0.39440531887330776,28420.525552124167
1000.0,0.0056,3.9e-08,10769.457199961236,0.37893237337253677,28420.525552124167
1000.0,0.0056,4.3e-08,10256.327742661386,0.36087748355852695,28420.52555212417
1000.0,0.0056,4.7e-08,9810.184814978984,0.34517957090507656,28420.525552124167
1000.0,0.0056,5.1e-08,9417.617123878117,0.33136674783180564,28420.525552124167
1000.0,0.0056,5.6e-08,8987.359304372685,0.31622776601683794,28420.525552124167
1000.0,0.0056,6.2e-08,8541.423850942705,0.3005371535187643,28420.525552124167
1000.0,0.0056,6.8e-08,8155.89567239379,0.2869720215917757,28420.525552124167
1000.0,0.0056,7.5e-08,7765.966028675015,0.2732520204255893,28420.525552124163
1000.0,0.0056,8.2e-08,7427.098641486245,0.26132868753129507,28420.52555212417
1000.0,0.0056,9.1e-08,7050.264687487078,0.2480694691784169,28420.525552124174
1000.0,0.0056,1e-07,6725.523865759515,0.23664319132398465,28420.52555212417
1000.0,0.0062,1e-08,20212.6979853788,0.7874007874011811,25670.15211159602
1000.0,0.0062,1.1e-08,19272.05135677844,0.7507571935295483,25670.152111596024
1000.0,0.0062,1.2e-08,18451.584391051994,0.7187952884282608,25670.152111596028
1000.0,0.0062,1.3e-08,17727.70885990751,0.690596174998875,25670.152111596024
1000.0,0.0062,1.5e-08,16503.59879638653,0.6429100507328638,25670.152111596024
1000.0,0.0062,1.6e-08,15979.540822723447,0.6224949798994366,25670.152111596024
1000.0,0.0062,1.8e-08,15065.65556799335,0.5868938953886336,25670.152111596028
1000.0,0.0062,2e-08,14292.535811537018,0.5567764362830022,25670.152111596024
1000.0,0.0062,2.2e-08,13627.398201753438,0.5308655025693249,25670.152111596024
1000.0,0.0062,2.4e-08,13047.240446548718,0.5082650227325636,25670.152111596024
1000.0,0.0062,2.7e-08,12301.056260701327,0.47919685895217384,25670.152111596024
1000.0,0.0062,3e-08,11669.806622907057,0.4546060565661952,25670.152111596024
1000.0,0.0062,3.3e-08,11126.724038672324,0.4334498677803327,25670.152111596024
1000.0,0.0062,3.6e-08,10653.027215148964,0.41499665326629104,25670.152111596024
1000.0,0.0062,3.9e-08,10235.097482382916,0.39871588753692644,25670.152111596028
1000.0,0.0062,4.3e-08,9747.428520147276,0.37971837789555024,25670.152111596024
1000.0,0.0062,4.7e-08,9323.422344987257,0.36320089980205345,25670.15211159602
1000.0,0.0062,5.1e-08,8950.33310638888,0.3486669291042389,25670.152111596024
1000.0,0.0062,5.6e-08,8541.423850942705,0.3327375628243462,25670.152111596024
1000.0,0.0062,6.2e-08,8117.614855562426,0.31622776601683794,25670.152111596024
1000.0,0.0062,6.8e-08,7751.215842465659,0.30195441806377876,25670.152111596024
1000.0,0.0062,7.5e-08,7380.633756420798,0.28751811537130434,25670.152111596028
1000.0,0.0062,8.2e-08,7058.580316114636,0.2749722824169028,25670.152111596024
1000.0,0.0062,9.1e-08,6700.444136895951,0.2610208193456379,25670.15211159602
1000.0,0.0062,1e-07,6391.816329089379,0.24899799195977465,25670.152111596024
1000.0,0.0068,1e-08,19300.37180020742,0.8246211251235321,23405.138689984607
1000.0,0.0068,1.1e-08,18402.18247002838,0.7862453931068965,23405.138689984607
1000.0,0.0068,1.2e-08,17618.74833868366,0.7527726527090809,23405.138689984615
1000.0,0.0068,1.3e-08,16927.545862979165,0.7232405706795789,23405.138689984615
1000.0,0.0068,1.5e-08,15758.687585503261,0.6733003292241385,23405.13868998461
1000.0,0.0068,1.6e-08,15258.283644184921,0.6519202405202649,23405.138689984607
1000.0,0.0068,1.8e-08,14385.647778761262,0.6146362971528592,23405.13868998461
1000.0,0.0068,2e-08,13647.42377934828,0.58309518948453,23405.13868998461
1000.0,0.0068,2.2e-08,13012.30801318928,0.5559594491425692,23405.138689984615
1000.0,0.0068,2.4e-08,12458.336426302434,0.532290647422377,23405.138689984615
1000.0,0.0068,2.7e-08,11745.832225789107,0.5018484351393873,23405.138689984615
1000.0,0.0068,3e-08,11143.074854309618,0.47609522856952335,23405.13868998461
1000.0,0.0068,3.3e-08,10624.505002747499,0.4539389893593698,23405.13868998461
1000.0,0.0068,3.6e-08,10172.189096123284,0.4346134936801766,23405.13868998461
1000.0,0.0068,3.9e-08,9773.123160710755,0.41756313817071344,23405.13868998461
1000.0,0.0068,4.3e-08,9307.465765870264,0.39766761860091265,23405.138689984607
1000.0,0.0068,4.7e-08,8902.59765612599,0.38036936136317523,23405.13868998461
1000.0,0.0068,5.1e-08,8546.34828136099,0.3651483716701107,23405.138689984615
1000.0,0.0068,5.6e-08,8155.89567239379,0.34846602621858475,23405.13868998461
1000.0,0.0068,6.2e-08,7751.215842465659,0.33117581336027346,23405.13868998461
1000.0,0.0068,6.8e-08,7401.3547212480935,0.31622776601683794,23405.138689984607
1000.0,0.0068,7.5e-08,7047.499335473464,0.3011090610836324,23405.13868998461
1000.0,0.0068,8.2e-08,6739.982192440848,0.2879701881589354,23405.138689984615
1000.0,0.0068,9.1e-08,6398.010951440444,0.2733592411557998,23405.138689984615
1000.0,0.0068,1e-07,6103.313457673969,0.2607680962081059,23405.13868998461
1000.0,0.0075,1e-08,18377.62984739307,0.8660254037844386,21220.65907891938
1000.0,0.0075,1.1e-08,17522.38253849248,0.8257228238447705,21220.659078919383
1000.0,0.0075,1.2e-08,16776.404034829015,0.7905694150420949,21220.65907891938
1000.0,0.0075,1.3e-08,16118.247633512305,0.7595545253127499,21220.659078919376
1000.0,0.0075,1.5e-08,15005.271935951769,0.7071067811865476,21220.65907891938
1000.0,0.0075,1.6e-08,14528.792078313681,0.6846531968814575,21220.659078919383
1000.0,0.0075,1.8e-08,13697.876534699997,0.6454972243679028,21220.65907891938
1000.0,0.0075,2e-08,12994.946687227935,0.6123724356957945,21220.65907891938
1000.0,0.0075,2.2e-08,12390.195515512782,0.5838742081211422,21220.659078919383
1000.0,0.0075,2.4e-08,11862.709056952952,0.5590169943749475,21220.65907891938
1000.0,0.0075,2.7e-08,11184.269356552675,0.5270462766947298,21220.659078919383
1000.0,0.0075,3e-08,10610.32953945969,0.5,21220.65907891938
1000.0,0.0075,3.3e-08,10116.552275442229,0.4767312946227962,21220.65907891938
1000.0,0.0075,3.6e-08,9685.861385542454,0.4564354645876384,21220.65907891938
1000.0,0.0075,3.9e-08,9305.874610073379,0.4385290096535146,21220.65907891938
1000.0,0.0075,4.3e-08,8862.480082410033,0.41763453479227836,21220.65907891938
1000.0,0.0075,4.7e-08,8476.968531911612,0.39946773096848054,21220.659078919383
1000.0,0.0075,5.1e-08,8137.751276898625,0.3834824944236852,21220.65907891938
1000.0,0.0075,5.6e-08,7765.966028675015,0.36596252735569995,21220.659078919376
1000.0,0.0075,6.2e-08,7380.633756420796,0.34780417182012624,21220.659078919376
1000.0,0.0075,6.8e-08,7047.499335473464,0.33210558207753577,21220.65907891938
1000.0,0.0075,7.5e-08,6710.561613931605,0.31622776601683794,21220.65907891938
1000.0,0.0075,8.2e-08,6417.746724929284,0.3024291894545669,21220.659078919376
1000.0,0.0075,9.1e-08,6092.124972632703,0.28708462588160727,21220.65907891938
1000.0,0.0075,1e-07,5811.516831325473,0.2738612787525831,21220.659078919376
1000.0,0.0082,1e-08,17575.723247993355,0.9055385138137417,19409.139401450648
1000.0,0.0082,1.1e-08,16757.7945958957,0.8633970960424557,19409.13940145065
1000.0,0.0082,1.2e-08,16044.366812323211,0.8266397845091497,19409.13940145065
1000.0,0.0082,1.3e-08,15414.929019773559,0.7942098153317112,19409.139401450648
1000.0,0.0082,1.5e-08,14350.517939318526,0.7393691004272945,19409.13940145065
1000.0,0.0082,1.6e-08,13894.829247107855,0.7158910531638176,19409.13940145065
1000.0,0.0082,1.8e-08,13100.170645412181,0.674948557710553,19409.13940145065
1000.0,0.0082,2e-08,12427.913092914156,0.6403124237432849,19409.13940145065
1000.0,0.0082,2.2e-08,11849.550196489128,0.6105139414683933,19409.139401450648
1000.0,0.0082,2.4e-08,11345.080572838135,0.5845225972250061,19409.13940145065
1000.0,0.0082,2.7e-08,10696.244541548807,0.5510931896727664,19409.13940145065
1000.0,0.0082,3e-08,10147.348548431331,0.5228129047119374,19409.139401450655
1000.0,0.0082,3.3e-08,9675.117220964838,0.498482545817653,19409.13940145065
1000.0,0.0082,3.6e-08,9263.219498071903,0.47726070210921184,19409.139401450648
1000.0,0.0082,3.9e-08,8899.81341910524,0.45853725067480644,19409.13940145065
1000.0,0.0082,4.3e-08,8475.766380798437,0.43668944848553953,19409.139401450644
1000.0,0.0082,4.7e-08,8107.076599976335,0.41769376953263615,19409.13940145065
1000.0,0.0082,5.1e-08,7782.661066278016,0.4009791936316524,19409.139401450655
1000.0,0.0082,5.6e-08,7427.098641486245,0.38265986388511075,19409.139401450648
1000.0,0.0082,6.2e-08,7058.580316114636,0.3636730186804199,19409.139401450648
1000.0,0.0082,6.8e-08,6739.982192440848,0.3472581680740104,19409.13940145065
1000.0,0.0082,7.5e-08,6417.746724929284,0.3306559138036599,19409.139401450648
1000.0,0.0082,8.2e-08,6137.708793230126,0.31622776601683794,19409.139401450648
1000.0,0.0082,9.1e-08,5826.295523433358,0.3001830943106059,19409.13940145065
1000.0,0.0082,1e-07,5557.931698843142,0.28635642126552713,19409.139401450644
1000.0,0.0091,1e-08,16683.97135325737,0.9539392014169455,17489.554185922567
1000.0,0.0091,1.1e-08,15907.542525376062,0.9095453409658737,17489.554185922563
1000.0,0.0091,1.2e-08,15230.312431581757,0.8708233651742088,17489.554185922563
1000.0,0.0091,1.3e-08,14632.810869263127,0.8366600265340756,17489.554185922567
1000.0,0.0091,1.5e-08,13622.405566230771,0.7788880963698614,17489.554185922567
